19970514,14.4838
19970515,14.64
19970516,14.43
19970519,14.39
19970520,14.89
19970521,15.0463
19970522,15.0775
19970523,15.3588
19970527,15.8275
19970528,15.7338
19970529,15.7338
19970530,15.5
19970602,15.5463
19970603,15.0938
19970604,14.8988
19970605,15.07
19970606,15.5075
19970609,15.64
19970610,15.6012
19970611,15.875
19970612,15.875
19970613,16.2038
19970616,16.4225
19970617,16.7738
19970618,16.2738
19970619,16.1637
19970620,16.235
19970623,16.0075
19970624,16.5075
19970625,16.305
19970626,16.0312
19970627,15.9375
19970630,15.7963
19970701,15.6175
19970702,16.0475
19970703,16.195
19970707,16.1875
19970708,16.4062
19970709,16.3438
19970710,16.235
19970711,16.2188
19970714,16.9925
19970715,17.3088
19970716,18.555
19970717,18.6875
19970718,17.5625
19970721,16.9925
19970722,18.0163
19970723,17.68
19970724,17.25
19970725,17.3125
19970728,17.125
19970729,17.4925
19970730,17.6413
19970731,17.6725
19970801,17.5788
19970804,17.695
19970805,17.9137
19970806,17.93
19970807,17.9925
19970808,17.5
19970811,17.2812
19970812,17
19970813,17.0075
19970814,17.0312
19970815,16.61
19970818,16.735
19970819,17.3512
19970820,17.57
19970821,17.235
19970822,17.1562
19970825,17.0625
19970826,16.875
19970827,16.82
19970828,16.5075
19970829,16.5238
19970902,17.1488
19970903,17.07
19970904,17.2738
19970905,17.1637
19970908,17.4137
19970909,17.4375
19970910,16.8913
19970911,17.1012
19970912,17.2425
19970915,16.3363
19970916,17.0475
19970917,16.6488
19970918,16.5312
19970919,16.8988
19970922,16.6637
19970923,16.9375
19970924,16.555
19970925,16.5938
19970926,16.6725
19970929,16.8125
19970930,16.5387
19971001,16.735
19971002,16.6488
19971003,16.8675
19971006,16.8913
19971007,17.07
19971008,17.375
19971009,17.3675
19971010,17.0625
19971013,17.0938
19971014,17.0863
19971015,16.9688
19971016,16.7388
19971017,16.5312
19971020,16.5788
19971021,17.3125
19971022,16.9613
19971023,16.9538
19971024,16.9225
19971027,16.11
19971028,16.6725
19971029,16.36
19971030,16.0788
19971031,16.25
19971103,16.7663
19971104,16.7812
19971105,16.695
19971106,16.5075
19971107,16.445
19971110,16.2738
19971111,16.3288
19971112,16.1488
19971113,16.445
19971114,16.6637
19971117,16.86
19971118,16.75
19971119,16.8825
19971120,17.11
19971121,17.235
19971124,16.9375
19971125,17.375
19971126,17.695
19971128,17.6875
19971201,17.9762
19971202,17.7812
19971203,18.0863
19971204,17.82
19971205,17.8913
19971208,18.2663
19971209,18.0387
19971210,17.7812
19971211,17.3825
19971212,17.0938
19971215,17.0163
19971216,17.3825
19971217,16.9538
19971218,16.36
19971219,16.0863
19971222,15.875
19971223,15.4137
19971224,14.8675
19971226,15.0938
19971229,15.7887
19971230,16.2812
19971231,16.1562
19970102,10.2025
19970103,10.5775
19970106,10.5463
19970107,10.625
19970108,10.4213
19970109,10.2963
19970110,10.5312
19970113,10.4688
19970114,10.6713
19970115,10.5775
19970116,10.75
19970117,10.89
19970120,11.3438
19970121,11.875
19970122,12.1713
19970123,11.8438
19970124,11.9925
19970127,12.015
19970128,11.9525
19970129,12.1562
19970130,12.64
19970131,12.75
19970203,12.7963
19970204,12.89
19970205,12.2963
19970206,12.14
19970207,12.5463
19970210,12.2188
19970211,12.3125
19970212,12.4838
19970213,12.5
19970214,12.2338
19970218,12.1713
19970219,12.1875
19970220,11.9062
19970221,11.875
19970224,12.515
19970225,12.4375
19970226,12.5312
19970227,12.015
19970228,12.1875
19970303,12.4375
19970304,12.39
19970305,12.6088
19970306,12.2188
19970307,12.0938
19970310,12.5
19970311,12.2963
19970312,12.3438
19970313,12.4525
19970314,12.375
19970317,12.5625
19970318,12.4525
19970319,12.0938
19970320,12
19970321,11.75
19970324,11.265
19970325,11.2887
19970326,11.7812
19970327,11.7188
19970331,11.4613
19970401,11.6562
19970402,11.5
19970403,11.89
19970404,11.7738
19970407,11.9838
19970408,12.2812
19970409,12.25
19970410,12.0938
19970411,11.875
19970414,12.1713
19970415,12.14
19970416,12.2812
19970417,12.265
19970418,13.4525
19970421,13.4525
19970422,13.8275
19970423,14.39
19970424,14.265
19970425,14.2025
19970428,14.3588
19970429,14.875
19970430,15.1875
19970501,15.125
19970502,15.0938
19970505,15.0238
19970506,14.6637
19970507,14.4375
19970508,14.5463
19970509,14.5938
19970512,14.765
19970513,14.7188
19970514,14.4838
19970515,14.64
19970516,14.43
19970519,14.39
19970520,14.89
19970521,15.0463
19970522,15.0775
19970523,15.3588
19970527,15.8275
19970528,15.7338
19970529,15.7338
19970530,15.5
19970602,15.5463
19970603,15.0938
19970604,14.8988
19970605,15.07
19970606,15.5075
19970609,15.64
19970610,15.6012
19970611,15.875
19970612,15.875
19970613,16.2038
19970616,16.4225
19970617,16.7738
19970618,16.2738
19970619,16.1637
19970620,16.235
19970623,16.0075
19970624,16.5075
19970625,16.305
19970626,16.0312
19970627,15.9375
19970630,15.7963
19970701,15.6175
19970702,16.0475
19970703,16.195
19970707,16.1875
19970708,16.4062
19970709,16.3438
19970710,16.235
19970711,16.2188
19970714,16.9925
19970715,17.3088
19970716,18.555
19970717,18.6875
19970718,17.5625
19970721,16.9925
19970722,18.0163
19970723,17.68
19970724,17.25
19970725,17.3125
19970728,17.125
19970729,17.4925
19970730,17.6413
19970731,17.6725
19970801,17.5788
19970804,17.695
19970805,17.9137
19970806,17.93
19970807,17.9925
19970808,17.5
19970811,17.2812
19970812,17
19970813,17.0075
19970814,17.0312
19970815,16.61
19970818,16.735
19970819,17.3512
19970820,17.57
19970821,17.235
19970822,17.1562
19970825,17.0625
19970826,16.875
19970827,16.82
19970828,16.5075
19970829,16.5238
19970902,17.1488
19970903,17.07
19970904,17.2738
19970905,17.1637
19970908,17.4137
19970909,17.4375
19970910,16.8913
19970911,17.1012
19970912,17.2425
19970915,16.3363
19970916,17.0475
19970917,16.6488
19970918,16.5312
19970919,16.8988
19970922,16.6637
19970923,16.9375
19970924,16.555
19970925,16.5938
19970926,16.6725
19970929,16.8125
19970930,16.5387
19971001,16.735
19971002,16.6488
19971003,16.8675
19971006,16.8913
19971007,17.07
19971008,17.375
19971009,17.3675
19971010,17.0625
19971013,17.0938
19971014,17.0863
19971015,16.9688
19971016,16.7388
19971017,16.5312
19971020,16.5788
19971021,17.3125
19971022,16.9613
19971023,16.9538
19971024,16.9225
19971027,16.11
19971028,16.6725
19971029,16.36
19971030,16.0788
19971031,16.25
19971103,16.7663
19971104,16.7812
19971105,16.695
19971106,16.5075
19971107,16.445
19971110,16.2738
19971111,16.3288
19971112,16.1488
19971113,16.445
19971114,16.6637
19971117,16.86
19971118,16.75
19971119,16.8825
19971120,17.11
19971121,17.235
19971124,16.9375
19971125,17.375
19971126,17.695
19971128,17.6875
19971201,17.9762
19971202,17.7812
19971203,18.0863
19971204,17.82
19971205,17.8913
19971208,18.2663
19971209,18.0387
19971210,17.7812
19971211,17.3825
19971212,17.0938
19971215,17.0163
19971216,17.3825
19971217,16.9538
19971218,16.36
19971219,16.0863
19971222,15.875
19971223,15.4137
19971224,14.8675
19971226,15.0938
19971229,15.7887
19971230,16.2812
19971231,16.1562
19980102,16.3913
19980105,16.2975
19980106,16.3913
19980107,16.195
19980108,16.3125
19980109,15.875
19980112,16.1875
19980113,16.5163
19980114,16.3913
19980115,16.5387
19980116,16.9062
19980120,17.2262
19980121,17.125
19980122,17.3288
19980123,17.2812
19980126,17.7188
19980127,18.1488
19980128,18.625
19980129,18.5312
19980130,18.6488
19980202,19.36
19980203,19.485
19980204,19.6012
19980205,19.43
19980206,19.7663
19980209,19.6488
19980210,19.9062
19980211,19.8675
19980212,19.8438
19980213,19.6875
19980217,19.2975
19980218,19.3288
19980219,19.36
19980220,19.3913
19980223,20.405
19980224,20.53
19980225,21.235
19980226,21.375
19980227,21.1875
19980302,20.8275
19980303,21.125
19980304,20.5775
19980305,20.015
19980306,20.6875
19980309,19.8975
19980310,20.375
19980311,20.1725
19980312,20.4675
19980313,20.5925
19980316,20.5
19980317,20.0925
19980318,20.4375
19980319,20.5
19980320,20.4525
19980323,20.9675
19980324,21.235
19980325,22.2025
19980326,22.0625
19980327,21.9525
19980330,21.985
19980331,22.375
19980401,22.5925
19980402,22.8275
19980403,23.25
19980406,22.485
19980407,21.8125
19980408,22.235
19980409,22.25
19980413,22.155
19980414,22.11
19980415,22.8425
19980416,22.9225
19980417,23.03
19980420,23.655
19980421,23.7175
19980422,24.7175
19980423,23.625
19980424,23.03
19980427,22.5775
19980428,22.4675
19980429,22.625
19980430,22.53
19980501,22.405
19980504,22.015
19980505,21.9375
19980506,21.5925
19980507,20.8425
19980508,21.4375
19980511,21.0625
19980512,21.4225
19980513,21.735
19980514,22.235
19980515,22.36
19980518,21.515
19980519,21.625
19980520,21.4375
19980521,21.5925
19980522,21.39
19980526,20.905
19980527,21.5
19980528,21.5775
19980529,21.2025
19980601,20.9375
19980602,21.375
19980603,21.0775
19980604,21.515
19980605,21.5625
19980608,21.4225
19980609,21.765
19980610,21.5
19980611,21.3275
19980612,21.4375
19980615,21.485
19980616,22.4675
19980617,22.765
19980618,22.7975
19980619,23.6725
19980622,23.9525
19980623,25.1875
19980624,26.235
19980625,25.39
19980626,26.11
19980629,26.86
19980630,27.0925
19980701,27.3425
19980702,26.8125
19980706,26.9525
19980707,26.985
19980708,27.4675
19980709,27.75
19980710,28.2975
19980713,29.39
19980714,29.125
19980715,29.3425
19980716,29.3425
19980717,29.485
19980720,29.25
19980721,28.2025
19980722,29.1875
19980723,28.25
19980724,28.4525
19980727,29.1875
19980728,28.0625
19980729,27.6725
19980730,28.36
19980731,27.485
19980803,27.11
19980804,26.125
19980805,26.0775
19980806,26.7175
19980807,26.4675
19980810,26.11
19980811,25.86
19980812,26.265
19980813,25.985
19980814,26.0625
19980817,26.8275
19980818,27.8125
19980819,27.64
19980820,28.14
19980821,27.655
19980824,27.5925
19980825,28.2025
19980826,28.14
19980827,27.3125
19980828,26.3125
19980831,23.985
19980901,25.3125
19980902,25.14
19980903,24.8125
19980904,24.155
19980908,25.4925
19980909,25.5625
19980910,25.1875
19980911,26.0625
19980914,26.5
19980915,27.0775
19980916,27.0475
19980917,26.235
19980918,26.3425
19980921,26.9675
19980922,27.2975
19980923,28.405
19980924,27.53
19980925,28.265
19980928,27.8275
19980929,28.2175
19980930,27.515
19981001,26.015
19981002,26.03
19981005,25.2975
19981006,24.405
19981007,23.53
19981008,22.7975
19981009,24.2175
19981012,24.9375
19981013,24.11
19981014,25.0475
19981015,26.36
19981016,26.265
19981019,25.735
19981020,25.0625
19981021,26.61
19981022,27.5
19981023,26.5925
19981026,26.765
19981027,26.36
19981028,26.4225
19981029,26.655
19981030,26.4675
19981102,26.4525
19981103,26.2975
19981104,26.375
19981105,26.5925
19981106,27.3275
19981109,27.6725
19981110,28.015
19981111,27.765
19981112,27.1875
19981113,27.5
19981116,27.2025
19981117,27.9675
19981118,27.4375
19981119,27.9375
19981120,28.405
19981123,29.7975
19981124,30.4225
19981125,31.0625
19981127,32.015
19981130,30.5
19981201,32.375
19981202,31.6875
19981203,30.53
19981204,31.8425
19981207,33.39
19981208,32.7975
19981209,33.4075
19981210,32.89
19981211,33.5
19981214,31.985
19981215,32.97
19981216,33.4375
19981217,33.595
19981218,34.4525
19981221,35.11
19981222,34.61
19981223,35.89
19981224,35.4375
19981228,35.595
19981229,35.125
19981230,34.75
19981231,34.6725
19980102,16.3913
19980105,16.2975
19980106,16.3913
19980107,16.195
19980108,16.3125
19980109,15.875
19980112,16.1875
19980113,16.5163
19980114,16.3913
19980115,16.5387
19980116,16.9062
19980120,17.2262
19980121,17.125
19980122,17.3288
19980123,17.2812
19980126,17.7188
19980127,18.1488
19980128,18.625
