0,1.8961
1,1.91
2,1.8961
3,1.8961
4,1.9378
5,1.9656
6,1.9794
7,1.9794
8,1.9933
9,2.035
10,2.0278
11,2.0211
12,1.9861
13,1.9444
14,1.9411
15,1.9933
16,1.9411
17,1.8822
18,1.8822
19,1.8089
20,1.8544
21,1.9028
22,1.9722
23,1.9794
24,2.035
25,2.0489
26,2.0278
27,2.0211
28,1.9478
29,1.9028
30,1.9167
31,1.9167
32,1.9028
33,1.875
34,1.8406
35,1.8856
36,1.91
37,1.8683
38,1.8367
39,1.875
40,1.83
41,1.8822
42,1.91
43,1.9028
44,1.91
45,1.9517
46,1.9239
47,1.9306
48,1.8922
49,1.9061
50,1.9444
51,1.9583
52,1.9411
53,1.9306
54,1.9239
55,1.8961
56,1.9306
57,2.0211
58,2.1111
59,2.1739
60,2.0694
61,2.0417
62,2.1183
63,2.2017
64,2.1528
65,2.1739
66,2.1667
67,2.1806
68,2.16
69,2.2156
70,2.2256
71,2.2222
72,2.25
73,2.1878
74,2.1461
75,2.17
76,2.1667
77,2.1528
78,2.2222
79,2.2639
80,2.1944
81,2.2156
82,2.1878
83,2.2778
84,2.4167
85,2.3683
86,2.3128
87,2.3889
88,2.3961
89,2.3889
90,2.4306
91,2.5
92,2.5139
93,2.5244
94,2.5211
95,2.4444
96,2.4756
97,2.4444
98,2.6461
99,2.6044
100,2.5972
101,2.5489
102,2.4306
103,2.4306
104,2.4967
105,2.5072
106,2.535
107,2.4861
108,2.4722
109,2.5211
110,2.5417
111,2.5767
112,2.6739
113,2.6633
114,2.6911
115,2.7156
116,2.7572
117,2.785
118,2.7222
119,2.8128
120,2.8822
121,2.83
122,2.7917
123,2.7433
124,2.8406
125,2.8089
126,2.7989
127,2.8939
128,2.9583
129,3.0694
130,3.0489
131,2.9933
132,3.0589
133,3.1667
134,3.2156
135,3.2017
136,3.0906
137,2.875
138,2.8506
139,2.9583
140,3.0694
141,3.1461
142,3.2083
143,3.2572
144,3.1144
145,3.0972
146,3.0417
147,2.9583
148,2.9028
149,3.0139
150,3.0906
151,3.0906
152,3.17
153,3.2361
154,3.25
155,3.2711
156,3.2639
157,3.4517
158,3.3822
159,3.6728
160,3.5139
161,3.6667
162,3.6806
163,3.6944
164,3.5622
165,3.4794
166,3.4933
167,3.5694
168,3.6456
169,3.6317
170,3.7844
171,3.8611
172,3.9028
173,3.9094
174,3.9861
175,3.965
176,3.9722
177,4.0067
178,3.8472
179,3.7983
180,4.0067
181,4.0067
182,3.9233
183,3.9511
184,3.8922
185,3.8678
186,3.7778
187,3.9372
188,3.8333
189,3.6667
190,3.7778
191,3.705
192,3.875
193,3.7256
194,3.58
195,3.6111
196,3.7917
197,3.9478
198,3.9167
199,3.8472
200,4.0694
201,4.2083
202,4.2917
203,4.2428
204,4.1872
205,4.1872
206,4.1317
207,4.1494
208,4.2428
209,4.4306
210,4.3056
211,4.4583
212,4.5139
213,4.6806
214,4.6494
215,4.6317
216,4.6667
217,4.8122
218,4.8817
219,4.7428
220,4.5
221,4.4372
222,4.5278
223,4.4444
224,4.4028
225,4.3817
226,4.2083
227,4.375
228,4.3333
229,4.6667
230,4.7361
231,4.6733
232,4.5556
233,4.7361
234,4.5622
235,4.4339
236,4.4094
237,4.4372
238,4.4372
239,4.3056
240,4.2844
241,4.0483
242,4.1111
243,3.9372
244,4.3472
245,4.1111
246,4.1872
247,4.2567
248,4.2983
249,4.2639
