19960805,7.6094,12.6094
19960806,7.75,12.75
19960807,7.7969,12.7969
19960808,7.8281,12.8281
19960809,7.7812,12.7812
19960812,7.8281,12.8281
19960813,7.7188,12.7188
19960814,7.8044,12.8044
19960815,7.82,12.82
19960816,7.7656,12.7656
19960819,7.7188,12.7188
19960820,7.7106,12.7106
19960821,7.7188,12.7188
19960822,7.8125,12.8125
19960823,7.7031,12.7031
19960826,7.6794,12.6794
19960827,7.7969,12.7969
19960828,7.8513,12.8513
19960829,7.7575,12.7575
19960830,7.6562,12.6562
19960903,7.7106,12.7106
19960904,7.7106,12.7106
19960905,7.5938,12.5938
19960906,7.6562,12.6562
19960909,7.8044,12.8044
19960910,7.7731,12.7731
19960911,7.82,12.82
19960912,8.0394,13.0394
19960913,8.1875,13.1875
19960916,8.2188,13.2188
19960917,8.3675,13.3675
19960918,8.5312,13.5312
19960919,8.6094,13.6094
19960920,8.6331,13.6331
19960923,8.6094,13.6094
19960924,8.555,13.555
19960925,8.4769,13.4769
19960926,8.25,13.25
19960927,8.3988,13.3988
19960930,8.2425,13.2425
19961001,8.2581,13.2581
19961002,8.4219,13.4219
19961003,8.375,13.375
19961004,8.5238,13.5238
19961007,8.5938,13.5938
19961008,8.4613,13.4613
19961009,8.4062,13.4062
19961010,8.3594,13.3594
19961011,8.5706,13.5706
19961014,8.5394,13.5394
19961015,8.68,13.68
19961016,8.625,13.625
19961017,8.4688,13.4688
19961018,8.4219,13.4219
19961021,8.375,13.375
19961022,8.2812,13.2812
19961023,8.4062,13.4062
19961024,8.5394,13.5394
19961025,8.5275,13.5275
19961028,8.5394,13.5394
19961029,8.4613,13.4613
19961030,8.5156,13.5156
19961031,8.5781,13.5781
19961101,8.5863,13.5863
19961104,8.625,13.625
19961105,8.8438,13.8438
19961106,9.0312,14.0312
19961107,8.9688,13.9688
19961108,8.9688,13.9688
19961111,8.9769,13.9769
19961112,8.8594,13.8594
19961113,9.0625,14.0625
19961114,9.3519,14.3519
19961115,9.3125,14.3125
19961118,9.3988,14.3988
19961119,9.7425,14.7425
19961120,9.5781,14.5781
19961121,9.3988,14.3988
19961122,9.4062,14.4062
19961125,9.5938,14.5938
19961126,9.6094,14.6094
19961127,9.7188,14.7188
19961129,9.805,14.805
19961202,9.8594,14.8594
19961203,9.6681,14.6681
19961204,9.5781,14.5781
19961205,9.5625,14.5625
19961206,9.555,14.555
19961209,10.2188,15.2188
19961210,10.2338,15.2338
19961211,10.4213,15.4213
19961212,10.125,15.125
19961213,10,15
19961216,9.5938,14.5938
19961217,9.9838,14.9838
19961218,10.3275,15.3275
19961219,10.6088,15.6088
19961220,10.4525,15.4525
19961223,10.4688,15.4688
19961224,10.6088,15.6088
19961226,10.6875,15.6875
19961227,10.5312,15.5312
19961230,10.4375,15.4375
19961231,10.3275,15.3275
19960102,5.6094,10.6094
19960103,5.4294,10.4294
19960104,5.4606,10.4606
19960105,5.3981,10.3981
